"yearstart","yearend","locationabbr","locationdesc","datasource","topic","question","response","datavalueunit","datavaluetypeid","datavaluetype","datavalue","datavaluealt","datavaluefootnotesymbol","datavaluefootnote","lowconfidencelimit","highconfidencelimit","stratificationcategory1","stratification1","stratificationcategory2","stratification2","stratificationcategory3","stratification3","geolocation","topicid","questionid","responseid","locationid","stratificationcategoryid1","stratificationid1","stratificationcategoryid2","stratificationid2","stratificationcategoryid3","stratificationid3"
2008,2012,"ND","North Dakota","Death certificate","Cancer","Cancer of the oral cavity and pharynx, mortality",NA,"","AvgAnnNmbr","Average Annual Number","16",16,"","",NA,NA,"Overall","Overall",NA,NA,NA,NA,"POINT(-100.11842104899966 47.47531977900047)","CAN","CAN10_2",NA,"38","OVERALL","OVR",NA,NA,NA,NA
2008,2012,"NE","Nebraska","Death certificate","Cancer","Cancer of the oral cavity and pharynx, mortality",NA,"per 100,000","AvgAnnAgeAdjRate","Average Annual Age-adjusted Rate","2.5",2.5,"","",2.2,2.8,"Overall","Overall",NA,NA,NA,NA,"POINT(-99.36572062299967 41.6410409880005)","CAN","CAN10_2",NA,"31","OVERALL","OVR",NA,NA,NA,NA
2008,2012,"US","United States","Death certificate","Cancer","Cancer of the oral cavity and pharynx, mortality",NA,"","AvgAnnNmbr","Average Annual Number","8399",8399,"","",NA,NA,"Overall","Overall",NA,NA,NA,NA,"","CAN","CAN10_2",NA,"59","OVERALL","OVR",NA,NA,NA,NA
2008,2012,"NE","Nebraska","Death certificate","Cancer","Cancer of the oral cavity and pharynx, mortality",NA,"per 100,000","AvgAnnCrdRate","Average Annual Crude Rate","2.8",2.8,"","",2.5,3.2,"Overall","Overall",NA,NA,NA,NA,"POINT(-99.36572062299967 41.6410409880005)","CAN","CAN10_2",NA,"31","OVERALL","OVR",NA,NA,NA,NA
2008,2012,"NE","Nebraska","Death certificate","Cancer","Cancer of the oral cavity and pharynx, mortality",NA,"","AvgAnnNmbr","Average Annual Number","51",51,"","",NA,NA,"Overall","Overall",NA,NA,NA,NA,"POINT(-99.36572062299967 41.6410409880005)","CAN","CAN10_2",NA,"31","OVERALL","OVR",NA,NA,NA,NA
2008,2012,"NH","New Hampshire","Death certificate","Cancer","Cancer of the oral cavity and pharynx, mortality",NA,"per 100,000","AvgAnnAgeAdjRate","Average Annual Age-adjusted Rate","2.4",2.4,"","",2.1,2.8,"Overall","Overall",NA,NA,NA,NA,"POINT(-71.50036091999965 43.65595011300047)","CAN","CAN10_2",NA,"33","OVERALL","OVR",NA,NA,NA,NA
2008,2012,"NH","New Hampshire","Death certificate","Cancer","Cancer of the oral cavity and pharynx, mortality",NA,"per 100,000","AvgAnnCrdRate","Average Annual Crude Rate","2.8",2.8,"","",2.4,3.2,"Overall","Overall",NA,NA,NA,NA,"POINT(-71.50036091999965 43.65595011300047)","CAN","CAN10_2",NA,"33","OVERALL","OVR",NA,NA,NA,NA
2008,2012,"NH","New Hampshire","Death certificate","Cancer","Cancer of the oral cavity and pharynx, mortality",NA,"","AvgAnnNmbr","Average Annual Number","37",37,"","",NA,NA,"Overall","Overall",NA,NA,NA,NA,"POINT(-71.50036091999965 43.65595011300047)","CAN","CAN10_2",NA,"33","OVERALL","OVR",NA,NA,NA,NA
2008,2012,"NJ","New Jersey","Death certificate","Cancer","Cancer of the oral cavity and pharynx, mortality",NA,"per 100,000","AvgAnnAgeAdjRate","Average Annual Age-adjusted Rate","2.1",2.1,"","",1.9,2.2,"Overall","Overall",NA,NA,NA,NA,"POINT(-74.27369128799967 40.13057004800049)","CAN","CAN10_2",NA,"34","OVERALL","OVR",NA,NA,NA,NA
2008,2012,"NJ","New Jersey","Death certificate","Cancer","Cancer of the oral cavity and pharynx, mortality",NA,"per 100,000","AvgAnnCrdRate","Average Annual Crude Rate","2.4",2.4,"","",2.2,2.5,"Overall","Overall",NA,NA,NA,NA,"POINT(-74.27369128799967 40.13057004800049)","CAN","CAN10_2",NA,"34","OVERALL","OVR",NA,NA,NA,NA
2008,2012,"NJ","New Jersey","Death certificate","Cancer","Cancer of the oral cavity and pharynx, mortality",NA,"","AvgAnnNmbr","Average Annual Number","209",209,"","",NA,NA,"Overall","Overall",NA,NA,NA,NA,"POINT(-74.27369128799967 40.13057004800049)","CAN","CAN10_2",NA,"34","OVERALL","OVR",NA,NA,NA,NA
2008,2012,"NM","New Mexico","Death certificate","Cancer","Cancer of the oral cavity and pharynx, mortality",NA,"per 100,000","AvgAnnAgeAdjRate","Average Annual Age-adjusted Rate","2.3",2.3,"","",2,2.6,"Overall","Overall",NA,NA,NA,NA,"POINT(-106.24058098499967 34.52088095200048)","CAN","CAN10_2",NA,"35","OVERALL","OVR",NA,NA,NA,NA
2008,2012,"NM","New Mexico","Death certificate","Cancer","Cancer of the oral cavity and pharynx, mortality",NA,"per 100,000","AvgAnnCrdRate","Average Annual Crude Rate","2.6",2.6,"","",2.3,2.9,"Overall","Overall",NA,NA,NA,NA,"POINT(-106.24058098499967 34.52088095200048)","CAN","CAN10_2",NA,"35","OVERALL","OVR",NA,NA,NA,NA
2008,2012,"NM","New Mexico","Death certificate","Cancer","Cancer of the oral cavity and pharynx, mortality",NA,"","AvgAnnNmbr","Average Annual Number","53",53,"","",NA,NA,"Overall","Overall",NA,NA,NA,NA,"POINT(-106.24058098499967 34.52088095200048)","CAN","CAN10_2",NA,"35","OVERALL","OVR",NA,NA,NA,NA
2008,2012,"NV","Nevada","Death certificate","Cancer","Cancer of the oral cavity and pharynx, mortality",NA,"per 100,000","AvgAnnAgeAdjRate","Average Annual Age-adjusted Rate","2.4",2.4,"","",2.1,2.6,"Overall","Overall",NA,NA,NA,NA,"POINT(-117.07184056399967 39.493240390000494)","CAN","CAN10_2",NA,"32","OVERALL","OVR",NA,NA,NA,NA
2008,2012,"NV","Nevada","Death certificate","Cancer","Cancer of the oral cavity and pharynx, mortality",NA,"per 100,000","AvgAnnCrdRate","Average Annual Crude Rate","2.4",2.4,"","",2.1,2.7,"Overall","Overall",NA,NA,NA,NA,"POINT(-117.07184056399967 39.493240390000494)","CAN","CAN10_2",NA,"32","OVERALL","OVR",NA,NA,NA,NA
2008,2012,"NV","Nevada","Death certificate","Cancer","Cancer of the oral cavity and pharynx, mortality",NA,"","AvgAnnNmbr","Average Annual Number","65",65,"","",NA,NA,"Overall","Overall",NA,NA,NA,NA,"POINT(-117.07184056399967 39.493240390000494)","CAN","CAN10_2",NA,"32","OVERALL","OVR",NA,NA,NA,NA
2008,2012,"NY","New York","Death certificate","Cancer","Cancer of the oral cavity and pharynx, mortality",NA,"per 100,000","AvgAnnAgeAdjRate","Average Annual Age-adjusted Rate","2.2",2.2,"","",2.1,2.3,"Overall","Overall",NA,NA,NA,NA,"POINT(-75.54397042699964 42.82700103200045)","CAN","CAN10_2",NA,"36","OVERALL","OVR",NA,NA,NA,NA
2008,2012,"NY","New York","Death certificate","Cancer","Cancer of the oral cavity and pharynx, mortality",NA,"per 100,000","AvgAnnCrdRate","Average Annual Crude Rate","2.5",2.5,"","",2.4,2.6,"Overall","Overall",NA,NA,NA,NA,"POINT(-75.54397042699964 42.82700103200045)","CAN","CAN10_2",NA,"36","OVERALL","OVR",NA,NA,NA,NA
2008,2012,"NY","New York","Death certificate","Cancer","Cancer of the oral cavity and pharynx, mortality",NA,"","AvgAnnNmbr","Average Annual Number","483",483,"","",NA,NA,"Overall","Overall",NA,NA,NA,NA,"POINT(-75.54397042699964 42.82700103200045)","CAN","CAN10_2",NA,"36","OVERALL","OVR",NA,NA,NA,NA
2008,2012,"OH","Ohio","Death certificate","Cancer","Cancer of the oral cavity and pharynx, mortality",NA,"per 100,000","AvgAnnAgeAdjRate","Average Annual Age-adjusted Rate","2.5",2.5,"","",2.4,2.7,"Overall","Overall",NA,NA,NA,NA,"POINT(-82.40426005599966 40.06021014100048)","CAN","CAN10_2",NA,"39","OVERALL","OVR",NA,NA,NA,NA
2008,2012,"OH","Ohio","Death certificate","Cancer","Cancer of the oral cavity and pharynx, mortality",NA,"per 100,000","AvgAnnCrdRate","Average Annual Crude Rate","3",3,"","",2.9,3.1,"Overall","Overall",NA,NA,NA,NA,"POINT(-82.40426005599966 40.06021014100048)","CAN","CAN10_2",NA,"39","OVERALL","OVR",NA,NA,NA,NA
2008,2012,"OH","Ohio","Death certificate","Cancer","Cancer of the oral cavity and pharynx, mortality",NA,"","AvgAnnNmbr","Average Annual Number","346",346,"","",NA,NA,"Overall","Overall",NA,NA,NA,NA,"POINT(-82.40426005599966 40.06021014100048)","CAN","CAN10_2",NA,"39","OVERALL","OVR",NA,NA,NA,NA
2008,2012,"OK","Oklahoma","Death certificate","Cancer","Cancer of the oral cavity and pharynx, mortality",NA,"per 100,000","AvgAnnAgeAdjRate","Average Annual Age-adjusted Rate","2.7",2.7,"","",2.5,2.9,"Overall","Overall",NA,NA,NA,NA,"POINT(-97.52107021399968 35.47203135600046)","CAN","CAN10_2",NA,"40","OVERALL","OVR",NA,NA,NA,NA
2008,2012,"OK","Oklahoma","Death certificate","Cancer","Cancer of the oral cavity and pharynx, mortality",NA,"per 100,000","AvgAnnCrdRate","Average Annual Crude Rate","3",3,"","",2.7,3.3,"Overall","Overall",NA,NA,NA,NA,"POINT(-97.52107021399968 35.47203135600046)","CAN","CAN10_2",NA,"40","OVERALL","OVR",NA,NA,NA,NA
2008,2012,"OK","Oklahoma","Death certificate","Cancer","Cancer of the oral cavity and pharynx, mortality",NA,"","AvgAnnNmbr","Average Annual Number","112",112,"","",NA,NA,"Overall","Overall",NA,NA,NA,NA,"POINT(-97.52107021399968 35.47203135600046)","CAN","CAN10_2",NA,"40","OVERALL","OVR",NA,NA,NA,NA
2008,2012,"OR","Oregon","Death certificate","Cancer","Cancer of the oral cavity and pharynx, mortality",NA,"per 100,000","AvgAnnAgeAdjRate","Average Annual Age-adjusted Rate","2.3",2.3,"","",2.1,2.6,"Overall","Overall",NA,NA,NA,NA,"POINT(-120.15503132599969 44.56744942400047)","CAN","CAN10_2",NA,"41","OVERALL","OVR",NA,NA,NA,NA
2008,2012,"OR","Oregon","Death certificate","Cancer","Cancer of the oral cavity and pharynx, mortality",NA,"per 100,000","AvgAnnCrdRate","Average Annual Crude Rate","2.8",2.8,"","",2.5,3,"Overall","Overall",NA,NA,NA,NA,"POINT(-120.15503132599969 44.56744942400047)","CAN","CAN10_2",NA,"41","OVERALL","OVR",NA,NA,NA,NA
2008,2012,"OR","Oregon","Death certificate","Cancer","Cancer of the oral cavity and pharynx, mortality",NA,"","AvgAnnNmbr","Average Annual Number","106",106,"","",NA,NA,"Overall","Overall",NA,NA,NA,NA,"POINT(-120.15503132599969 44.56744942400047)","CAN","CAN10_2",NA,"41","OVERALL","OVR",NA,NA,NA,NA
2008,2012,"PA","Pennsylvania","Death certificate","Cancer","Cancer of the oral cavity and pharynx, mortality",NA,"per 100,000","AvgAnnAgeAdjRate","Average Annual Age-adjusted Rate","2.2",2.2,"","",2.1,2.3,"Overall","Overall",NA,NA,NA,NA,"POINT(-77.86070029399963 40.79373015200048)","CAN","CAN10_2",NA,"42","OVERALL","OVR",NA,NA,NA,NA
2008,2012,"PA","Pennsylvania","Death certificate","Cancer","Cancer of the oral cavity and pharynx, mortality",NA,"per 100,000","AvgAnnCrdRate","Average Annual Crude Rate","2.8",2.8,"","",2.7,2.9,"Overall","Overall",NA,NA,NA,NA,"POINT(-77.86070029399963 40.79373015200048)","CAN","CAN10_2",NA,"42","OVERALL","OVR",NA,NA,NA,NA
2008,2012,"PA","Pennsylvania","Death certificate","Cancer","Cancer of the oral cavity and pharynx, mortality",NA,"","AvgAnnNmbr","Average Annual Number","354",354,"","",NA,NA,"Overall","Overall",NA,NA,NA,NA,"POINT(-77.86070029399963 40.79373015200048)","CAN","CAN10_2",NA,"42","OVERALL","OVR",NA,NA,NA,NA
2008,2012,"RI","Rhode Island","Death certificate","Cancer","Cancer of the oral cavity and pharynx, mortality",NA,"per 100,000","AvgAnnAgeAdjRate","Average Annual Age-adjusted Rate","2",2,"","",1.7,2.4,"Overall","Overall",NA,NA,NA,NA,"POINT(-71.52247031399963 41.70828019300046)","CAN","CAN10_2",NA,"44","OVERALL","OVR",NA,NA,NA,NA
2008,2012,"RI","Rhode Island","Death certificate","Cancer","Cancer of the oral cavity and pharynx, mortality",NA,"per 100,000","AvgAnnCrdRate","Average Annual Crude Rate","2.4",2.4,"","",2,2.8,"Overall","Overall",NA,NA,NA,NA,"POINT(-71.52247031399963 41.70828019300046)","CAN","CAN10_2",NA,"44","OVERALL","OVR",NA,NA,NA,NA
2008,2012,"RI","Rhode Island","Death certificate","Cancer","Cancer of the oral cavity and pharynx, mortality",NA,"","AvgAnnNmbr","Average Annual Number","25",25,"","",NA,NA,"Overall","Overall",NA,NA,NA,NA,"POINT(-71.52247031399963 41.70828019300046)","CAN","CAN10_2",NA,"44","OVERALL","OVR",NA,NA,NA,NA
2008,2012,"SC","South Carolina","Death certificate","Cancer","Cancer of the oral cavity and pharynx, mortality",NA,"per 100,000","AvgAnnAgeAdjRate","Average Annual Age-adjusted Rate","2.9",2.9,"","",2.7,3.1,"Overall","Overall",NA,NA,NA,NA,"POINT(-81.04537120699968 33.998821303000454)","CAN","CAN10_2",NA,"45","OVERALL","OVR",NA,NA,NA,NA
2008,2012,"SC","South Carolina","Death certificate","Cancer","Cancer of the oral cavity and pharynx, mortality",NA,"per 100,000","AvgAnnCrdRate","Average Annual Crude Rate","3.3",3.3,"","",3.1,3.6,"Overall","Overall",NA,NA,NA,NA,"POINT(-81.04537120699968 33.998821303000454)","CAN","CAN10_2",NA,"45","OVERALL","OVR",NA,NA,NA,NA
2008,2012,"SC","South Carolina","Death certificate","Cancer","Cancer of the oral cavity and pharynx, mortality",NA,"","AvgAnnNmbr","Average Annual Number","154",154,"","",NA,NA,"Overall","Overall",NA,NA,NA,NA,"POINT(-81.04537120699968 33.998821303000454)","CAN","CAN10_2",NA,"45","OVERALL","OVR",NA,NA,NA,NA
2008,2012,"SD","South Dakota","Death certificate","Cancer","Cancer of the oral cavity and pharynx, mortality",NA,"per 100,000","AvgAnnAgeAdjRate","Average Annual Age-adjusted Rate","2.1",2.1,"","",1.7,2.6,"Overall","Overall",NA,NA,NA,NA,"POINT(-100.3735306369997 44.353130053000484)","CAN","CAN10_2",NA,"46","OVERALL","OVR",NA,NA,NA,NA
2008,2012,"SD","South Dakota","Death certificate","Cancer","Cancer of the oral cavity and pharynx, mortality",NA,"per 100,000","AvgAnnCrdRate","Average Annual Crude Rate","2.5",2.5,"","",2,3,"Overall","Overall",NA,NA,NA,NA,"POINT(-100.3735306369997 44.353130053000484)","CAN","CAN10_2",NA,"46","OVERALL","OVR",NA,NA,NA,NA
2008,2012,"SD","South Dakota","Death certificate","Cancer","Cancer of the oral cavity and pharynx, mortality",NA,"","AvgAnnNmbr","Average Annual Number","20",20,"","",NA,NA,"Overall","Overall",NA,NA,NA,NA,"POINT(-100.3735306369997 44.353130053000484)","CAN","CAN10_2",NA,"46","OVERALL","OVR",NA,NA,NA,NA
2008,2012,"TN","Tennessee","Death certificate","Cancer","Cancer of the oral cavity and pharynx, mortality",NA,"per 100,000","AvgAnnAgeAdjRate","Average Annual Age-adjusted Rate","3",3,"","",2.8,3.2,"Overall","Overall",NA,NA,NA,NA,"POINT(-85.77449091399967 35.68094058000048)","CAN","CAN10_2",NA,"47","OVERALL","OVR",NA,NA,NA,NA
2008,2012,"TN","Tennessee","Death certificate","Cancer","Cancer of the oral cavity and pharynx, mortality",NA,"per 100,000","AvgAnnCrdRate","Average Annual Crude Rate","3.4",3.4,"","",3.2,3.6,"Overall","Overall",NA,NA,NA,NA,"POINT(-85.77449091399967 35.68094058000048)","CAN","CAN10_2",NA,"47","OVERALL","OVR",NA,NA,NA,NA
2008,2012,"TN","Tennessee","Death certificate","Cancer","Cancer of the oral cavity and pharynx, mortality",NA,"","AvgAnnNmbr","Average Annual Number","217",217,"","",NA,NA,"Overall","Overall",NA,NA,NA,NA,"POINT(-85.77449091399967 35.68094058000048)","CAN","CAN10_2",NA,"47","OVERALL","OVR",NA,NA,NA,NA
2008,2012,"TX","Texas","Death certificate","Cancer","Cancer of the oral cavity and pharynx, mortality",NA,"per 100,000","AvgAnnAgeAdjRate","Average Annual Age-adjusted Rate","2.5",2.5,"","",2.4,2.6,"Overall","Overall",NA,NA,NA,NA,"POINT(-99.42677020599967 31.827240407000488)","CAN","CAN10_2",NA,"48","OVERALL","OVR",NA,NA,NA,NA
2008,2012,"TX","Texas","Death certificate","Cancer","Cancer of the oral cavity and pharynx, mortality",NA,"per 100,000","AvgAnnCrdRate","Average Annual Crude Rate","2.3",2.3,"","",2.3,2.4,"Overall","Overall",NA,NA,NA,NA,"POINT(-99.42677020599967 31.827240407000488)","CAN","CAN10_2",NA,"48","OVERALL","OVR",NA,NA,NA,NA
2008,2012,"TX","Texas","Death certificate","Cancer","Cancer of the oral cavity and pharynx, mortality",NA,"","AvgAnnNmbr","Average Annual Number","592",592,"","",NA,NA,"Overall","Overall",NA,NA,NA,NA,"POINT(-99.42677020599967 31.827240407000488)","CAN","CAN10_2",NA,"48","OVERALL","OVR",NA,NA,NA,NA
2008,2012,"US","United States","Death certificate","Cancer","Cancer of the oral cavity and pharynx, mortality",NA,"per 100,000","AvgAnnAgeAdjRate","Average Annual Age-adjusted Rate","2.5",2.5,"","",2.4,2.5,"Overall","Overall",NA,NA,NA,NA,"","CAN","CAN10_2",NA,"59","OVERALL","OVR",NA,NA,NA,NA
2008,2012,"US","United States","Death certificate","Cancer","Cancer of the oral cavity and pharynx, mortality",NA,"per 100,000","AvgAnnCrdRate","Average Annual Crude Rate","2.7",2.7,"","",2.7,2.7,"Overall","Overall",NA,NA,NA,NA,"","CAN","CAN10_2",NA,"59","OVERALL","OVR",NA,NA,NA,NA
2008,2012,"UT","Utah","Death certificate","Cancer","Cancer of the oral cavity and pharynx, mortality",NA,"per 100,000","AvgAnnAgeAdjRate","Average Annual Age-adjusted Rate","1.5",1.5,"","",1.3,1.8,"Overall","Overall",NA,NA,NA,NA,"POINT(-111.58713063499971 39.360700171000474)","CAN","CAN10_2",NA,"49","OVERALL","OVR",NA,NA,NA,NA
2008,2012,"UT","Utah","Death certificate","Cancer","Cancer of the oral cavity and pharynx, mortality",NA,"per 100,000","AvgAnnCrdRate","Average Annual Crude Rate","1.2",1.2,"","",1,1.4,"Overall","Overall",NA,NA,NA,NA,"POINT(-111.58713063499971 39.360700171000474)","CAN","CAN10_2",NA,"49","OVERALL","OVR",NA,NA,NA,NA
2008,2012,"UT","Utah","Death certificate","Cancer","Cancer of the oral cavity and pharynx, mortality",NA,"","AvgAnnNmbr","Average Annual Number","33",33,"","",NA,NA,"Overall","Overall",NA,NA,NA,NA,"POINT(-111.58713063499971 39.360700171000474)","CAN","CAN10_2",NA,"49","OVERALL","OVR",NA,NA,NA,NA
2008,2012,"VA","Virginia","Death certificate","Cancer","Cancer of the oral cavity and pharynx, mortality",NA,"per 100,000","AvgAnnAgeAdjRate","Average Annual Age-adjusted Rate","2.3",2.3,"","",2.1,2.4,"Overall","Overall",NA,NA,NA,NA,"POINT(-78.45789046299967 37.54268067400045)","CAN","CAN10_2",NA,"51","OVERALL","OVR",NA,NA,NA,NA
2008,2012,"VA","Virginia","Death certificate","Cancer","Cancer of the oral cavity and pharynx, mortality",NA,"per 100,000","AvgAnnCrdRate","Average Annual Crude Rate","2.4",2.4,"","",2.3,2.6,"Overall","Overall",NA,NA,NA,NA,"POINT(-78.45789046299967 37.54268067400045)","CAN","CAN10_2",NA,"51","OVERALL","OVR",NA,NA,NA,NA
2008,2012,"VA","Virginia","Death certificate","Cancer","Cancer of the oral cavity and pharynx, mortality",NA,"","AvgAnnNmbr","Average Annual Number","195",195,"","",NA,NA,"Overall","Overall",NA,NA,NA,NA,"POINT(-78.45789046299967 37.54268067400045)","CAN","CAN10_2",NA,"51","OVERALL","OVR",NA,NA,NA,NA
2008,2012,"VT","Vermont","Death certificate","Cancer","Cancer of the oral cavity and pharynx, mortality",NA,"per 100,000","AvgAnnAgeAdjRate","Average Annual Age-adjusted Rate","2.5",2.5,"","",2,3.1,"Overall","Overall",NA,NA,NA,NA,"POINT(-72.51764079099962 43.62538123900049)","CAN","CAN10_2",NA,"50","OVERALL","OVR",NA,NA,NA,NA
2008,2012,"VT","Vermont","Death certificate","Cancer","Cancer of the oral cavity and pharynx, mortality",NA,"per 100,000","AvgAnnCrdRate","Average Annual Crude Rate","3.2",3.2,"","",2.6,3.9,"Overall","Overall",NA,NA,NA,NA,"POINT(-72.51764079099962 43.62538123900049)","CAN","CAN10_2",NA,"50","OVERALL","OVR",NA,NA,NA,NA
2008,2012,"VT","Vermont","Death certificate","Cancer","Cancer of the oral cavity and pharynx, mortality",NA,"","AvgAnnNmbr","Average Annual Number","20",20,"","",NA,NA,"Overall","Overall",NA,NA,NA,NA,"POINT(-72.51764079099962 43.62538123900049)","CAN","CAN10_2",NA,"50","OVERALL","OVR",NA,NA,NA,NA
2008,2012,"WA","Washington","Death certificate","Cancer","Cancer of the oral cavity and pharynx, mortality",NA,"per 100,000","AvgAnnAgeAdjRate","Average Annual Age-adjusted Rate","2.9",2.9,"","",2.7,3.1,"Overall","Overall",NA,NA,NA,NA,"POINT(-120.47001078999972 47.52227862900048)","CAN","CAN10_2",NA,"53","OVERALL","OVR",NA,NA,NA,NA
2008,2012,"WA","Washington","Death certificate","Cancer","Cancer of the oral cavity and pharynx, mortality",NA,"per 100,000","AvgAnnCrdRate","Average Annual Crude Rate","3.1",3.1,"","",3,3.3,"Overall","Overall",NA,NA,NA,NA,"POINT(-120.47001078999972 47.52227862900048)","CAN","CAN10_2",NA,"53","OVERALL","OVR",NA,NA,NA,NA
2008,2012,"WA","Washington","Death certificate","Cancer","Cancer of the oral cavity and pharynx, mortality",NA,"","AvgAnnNmbr","Average Annual Number","211",211,"","",NA,NA,"Overall","Overall",NA,NA,NA,NA,"POINT(-120.47001078999972 47.52227862900048)","CAN","CAN10_2",NA,"53","OVERALL","OVR",NA,NA,NA,NA
2008,2012,"WI","Wisconsin","Death certificate","Cancer","Cancer of the oral cavity and pharynx, mortality",NA,"per 100,000","AvgAnnAgeAdjRate","Average Annual Age-adjusted Rate","2.5",2.5,"","",2.3,2.7,"Overall","Overall",NA,NA,NA,NA,"POINT(-89.81637074199966 44.39319117400049)","CAN","CAN10_2",NA,"55","OVERALL","OVR",NA,NA,NA,NA
2008,2012,"WI","Wisconsin","Death certificate","Cancer","Cancer of the oral cavity and pharynx, mortality",NA,"per 100,000","AvgAnnCrdRate","Average Annual Crude Rate","2.9",2.9,"","",2.7,3.1,"Overall","Overall",NA,NA,NA,NA,"POINT(-89.81637074199966 44.39319117400049)","CAN","CAN10_2",NA,"55","OVERALL","OVR",NA,NA,NA,NA
2008,2012,"WI","Wisconsin","Death certificate","Cancer","Cancer of the oral cavity and pharynx, mortality",NA,"","AvgAnnNmbr","Average Annual Number","164",164,"","",NA,NA,"Overall","Overall",NA,NA,NA,NA,"POINT(-89.81637074199966 44.39319117400049)","CAN","CAN10_2",NA,"55","OVERALL","OVR",NA,NA,NA,NA
2008,2012,"WV","West Virginia","Death certificate","Cancer","Cancer of the oral cavity and pharynx, mortality",NA,"per 100,000","AvgAnnAgeAdjRate","Average Annual Age-adjusted Rate","2.7",2.7,"","",2.4,3,"Overall","Overall",NA,NA,NA,NA,"POINT(-80.71264013499967 38.66551020200046)","CAN","CAN10_2",NA,"54","OVERALL","OVR",NA,NA,NA,NA
2008,2012,"WV","West Virginia","Death certificate","Cancer","Cancer of the oral cavity and pharynx, mortality",NA,"per 100,000","AvgAnnCrdRate","Average Annual Crude Rate","3.5",3.5,"","",3.1,3.9,"Overall","Overall",NA,NA,NA,NA,"POINT(-80.71264013499967 38.66551020200046)","CAN","CAN10_2",NA,"54","OVERALL","OVR",NA,NA,NA,NA
2008,2012,"WV","West Virginia","Death certificate","Cancer","Cancer of the oral cavity and pharynx, mortality",NA,"","AvgAnnNmbr","Average Annual Number","65",65,"","",NA,NA,"Overall","Overall",NA,NA,NA,NA,"POINT(-80.71264013499967 38.66551020200046)","CAN","CAN10_2",NA,"54","OVERALL","OVR",NA,NA,NA,NA
2008,2012,"WY","Wyoming","Death certificate","Cancer","Cancer of the oral cavity and pharynx, mortality",NA,"per 100,000","AvgAnnAgeAdjRate","Average Annual Age-adjusted Rate","2.7",2.7,"","",2.2,3.4,"Overall","Overall",NA,NA,NA,NA,"POINT(-108.10983035299967 43.23554134300048)","CAN","CAN10_2",NA,"56","OVERALL","OVR",NA,NA,NA,NA
2008,2012,"WY","Wyoming","Death certificate","Cancer","Cancer of the oral cavity and pharynx, mortality",NA,"per 100,000","AvgAnnCrdRate","Average Annual Crude Rate","3.1",3.1,"","",2.4,3.8,"Overall","Overall",NA,NA,NA,NA,"POINT(-108.10983035299967 43.23554134300048)","CAN","CAN10_2",NA,"56","OVERALL","OVR",NA,NA,NA,NA
2008,2012,"WY","Wyoming","Death certificate","Cancer","Cancer of the oral cavity and pharynx, mortality",NA,"","AvgAnnNmbr","Average Annual Number","17",17,"","",NA,NA,"Overall","Overall",NA,NA,NA,NA,"POINT(-108.10983035299967 43.23554134300048)","CAN","CAN10_2",NA,"56","OVERALL","OVR",NA,NA,NA,NA
2008,2012,"AK","Alaska","Statewide central cancer registries","Cancer","Invasive cancer of the prostate, incidence",NA,"per 100,000","AvgAnnAgeAdjRate","Average Annual Age-adjusted Rate","111.8",111.8,"","",105.9,117.9,"Overall","Overall",NA,NA,NA,NA,"POINT(-147.72205903599973 64.84507995700051)","CAN","CAN11_1",NA,"02","OVERALL","OVR",NA,NA,NA,NA
2008,2012,"DC","District of Columbia","Statewide central cancer registries","Cancer","Invasive cancer of the prostate, incidence",NA,"","AvgAnnNmbr","Average Annual Number","483",483,"","",NA,NA,"Overall","Overall",NA,NA,NA,NA,"POINT(-77.036871 38.907192)","CAN","CAN11_1",NA,"11","OVERALL","OVR",NA,NA,NA,NA
2008,2012,"AK","Alaska","Statewide central cancer registries","Cancer","Invasive cancer of the prostate, incidence",NA,"per 100,000","AvgAnnCrdRate","Average Annual Crude Rate","94.6",94.6,"","",90.2,99.1,"Overall","Overall",NA,NA,NA,NA,"POINT(-147.72205903599973 64.84507995700051)","CAN","CAN11_1",NA,"02","OVERALL","OVR",NA,NA,NA,NA
2008,2012,"AK","Alaska","Statewide central cancer registries","Cancer","Invasive cancer of the prostate, incidence",NA,"","AvgAnnNmbr","Average Annual Number","349",349,"","",NA,NA,"Overall","Overall",NA,NA,NA,NA,"POINT(-147.72205903599973 64.84507995700051)","CAN","CAN11_1",NA,"02","OVERALL","OVR",NA,NA,NA,NA
2008,2012,"AL","Alabama","Statewide central cancer registries","Cancer","Invasive cancer of the prostate, incidence",NA,"per 100,000","AvgAnnAgeAdjRate","Average Annual Age-adjusted Rate","146.1",146.1,"","",144,148.3,"Overall","Overall",NA,NA,NA,NA,"POINT(-86.63186076199969 32.84057112200048)","CAN","CAN11_1",NA,"01","OVERALL","OVR",NA,NA,NA,NA
2008,2012,"AL","Alabama","Statewide central cancer registries","Cancer","Invasive cancer of the prostate, incidence",NA,"per 100,000","AvgAnnCrdRate","Average Annual Crude Rate","160",160,"","",157.7,162.3,"Overall","Overall",NA,NA,NA,NA,"POINT(-86.63186076199969 32.84057112200048)","CAN","CAN11_1",NA,"01","OVERALL","OVR",NA,NA,NA,NA
